번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(x),좌표정보(y),업무구분명,상세업무구분명,권리주체일련번호,총직원수
4051,동물약국,02_03_02_P,3000000,3E+17,20200402,,1,영업/정상,0,정상,,,,,222724746,0,,서울특별시 종로구 종로5가 193-1번지,"서울특별시 종로구 종로 230-2, 1층 (종로5가)",3196,유한약국,2.02004E+13,I,23:22.0,,200231.0222,452054.7487,동물약국,,0,
4052,동물약국,02_03_02_P,3070000,3.07E+17,20200320,,1,영업/정상,0,정상,,,,,02-925-6700,,,서울특별시 성북구 동선동1가 4-13번지,서울특별시 성북구 동소문로20다길 2 (동선동1가),2845,편안한약국,2.02003E+13,I,23:22.0,,201422.7562,454355.1006,동물약국,,0,
4053,동물약국,02_03_02_P,4490000,5.66E+17,20200122,,1,영업/정상,0,정상,,,,,041-622-5001,9707,,충청남도 천안시 서북구 성정동 1486번지 롯데마트 성정점,"충청남도 천안시 서북구 성정두정로 1, 롯데마트 성정점 3층 (성정동)",31109,예진약국,2.02001E+13,I,23:24.0,,212419.1035,369433.6567,동물약국,,0,0
4054,동물약국,02_03_02_P,3930000,3.93E+17,20200319,,1,영업/정상,0,정상,,,,,,0,,경기도 안산시 상록구 본오동 814-16번지,경기도 안산시 상록구 본오로 124 (본오동),15542,서연약국,2.02003E+13,I,23:22.0,,188122.6391,421563.8676,동물약국,,0,
4055,동물약국,02_03_02_P,3100000,3.1E+17,20200330,,1,영업/정상,0,정상,,,,,,,,서울특별시 노원구 상계동 717번지 삼성빌딩,"서울특별시 노원구 노해로 495, 삼성빌딩 1층 102,103호 (상계동)",1695,다온약국,2.02003E+13,I,23:21.0,,205501.56,461417.0043,동물약국,,0,
4056,동물약국,02_03_02_P,5310000,5.31E+17,20200122,,1,영업/정상,0,정상,,,,,055-794-2955,,,경상남도 진주시 주약동 407-10번지,경상남도 진주시 진주대로816번길 18-1 (주약동),52728,오투약국,2.02001E+13,I,23:24.0,,299736.0277,186637.9653,동물약국,,0,
4057,동물약국,02_03_02_P,3210000,3.21E+17,20200319,,1,영업/정상,0,정상,,,,,02-6952-4332,569.45,,서울특별시 서초구 잠원동 61-9번지 잠원동 스타빌딩 111호,"서울특별시 서초구 잠원로4길 33-2, 잠원동 스타빌딩 111호 (잠원동)",6519,잠원스타약국,2.02003E+13,I,23:22.0,,200887.6822,445628.5751,동물약국,,0,
4058,동물약국,02_03_02_P,3930000,3.93E+17,20200320,,1,영업/정상,0,정상,,,,,,,,경기도 안산시 상록구 본오동 814-16번지,경기도 안산시 상록구 본오로 124 (본오동),15542,서연약국,2.02003E+13,I,23:22.0,,188122.6391,421563.8676,동물약국,,0,
4059,동물약국,02_03_02_P,3220000,3.22E+17,20200401,,1,영업/정상,0,정상,,,,,,,,서울특별시 강남구 대치동 890-49번지 선릉역대우아이빌,"서울특별시 강남구 테헤란로64길 9, 지하1층 101호 (대치동, 선릉역대우아이빌)",6193,펜타약국,2.02004E+13,I,23:21.0,,204488.8616,444699.0329,동물약국,,0,
4060,동물약국,02_03_02_P,3220000,3.22E+17,20200401,,1,영업/정상,0,정상,,,,,02-6953-7755,,,서울특별시 강남구 도곡동 543-7번지 도곡1차 I PARK,"서울특별시 강남구 도곡로28길 8, 102,103호 (도곡동, 도곡1차 I PARK)",6272,도곡명약국,2.02004E+13,I,23:21.0,,203751.4599,443325.264,동물약국,,0,
4061,동물약국,02_03_02_P,4000000,4E+17,20200401,,1,영업/정상,0,정상,,,,,070-7594-4300,,,경기도 오산시 원동 404-1번지 신한프라자B,"경기도 오산시 경기대로 153, 신한프라자B (원동)",18143,사랑드림 약국,2.02004E+13,I,23:21.0,,206436.2421,404062.3789,동물약국,,0,
4062,동물약국,02_03_02_P,3940000,3.94E+17,20200320,,1,영업/정상,0,정상,,,,,,,,경기도 고양시 일산서구 덕이동 1542번지,"경기도 고양시 일산서구 하이파크3로 84, 신성프라자 1층 (덕이동)",10234,한사랑온누리약국,2.02003E+13,I,23:22.0,,178161,466325,동물약국,,0,
4063,동물약국,02_03_02_P,4640000,4.64E+17,20200513,,1,영업/정상,0,정상,,,,,632513762,,,전라북도 전주시 완산구 서신동 763-1번지 신일아파트,"전라북도 전주시 완산구 온고을로 119, 115-117호 (서신동, 신일아파트)",54947,명현약국,2.02005E+13,I,23:19.0,,209937.8625,259210.0355,동물약국,,0,
4064,동물약국,02_03_02_P,5370000,5.37E+17,20200514,,1,영업/정상,0,정상,,,,,,,,경상남도 거제시 고현동 208-7번지,경상남도 거제시 거제중앙로 1844 (고현동),53255,태린약국,2.02005E+13,I,23:20.0,,348579.1208,155034.2161,동물약국,,0,
4065,동물약국,02_03_02_P,6510000,6.51E+17,20200410,,1,영업/정상,0,정상,,,,,064-712-7364,,,제주특별자치도 제주시 노형동 1055-3번지 한라빌딩,"제주특별자치도 제주시 월랑로 33, 한라빌딩 1층 (노형동)",63099,한라약국,2.02004E+13,I,23:22.0,,151232.794,-749.7238226,동물약국,,0,
4066,동물약국,02_03_02_P,4010000,4.01E+17,20200410,,1,영업/정상,0,정상,,,,,,56,,경기도 시흥시 능곡동 722번지 시티타워,"경기도 시흥시 승지로59번길 12, 시티타워 1층 104,105호 (능곡동)",14995,초록약국,2.02004E+13,I,23:22.0,,183017.093,429680.4522,동물약국,,0,
4067,동물약국,02_03_02_P,3780000,3.78E+17,20200410,,1,영업/정상,0,정상,,,,,070-4256-8810,,,경기도 성남시 분당구 삼평동 658번지,"경기도 성남시 분당구 분당내곡로 159, A동 115호 (삼평동)",13524,웰츠약국,2.02004E+13,I,23:22.0,,209893.2609,432882.9639,동물약국,,0,
4068,동물약국,02_03_02_P,3330000,3.33E+17,20200407,,1,영업/정상,0,정상,,,,,517841933,,,부산광역시 해운대구 반여동 1609-1번지 1층,"부산광역시 해운대구 재반로 253-1, 문훈치과 1층 (반여동)",48024,지리산약국,2.02004E+13,I,23:32.0,,394029.2931,191052.2468,동물약국,,0,
4069,동물약국,02_03_02_P,4390000,4.39E+17,20200513,,1,영업/정상,0,정상,,,,,847-8051,,,충청북도 충주시 교현동 981번지 남산태평양약국,"충청북도 충주시 남산4길 52, 남산태평양약국 (교현동)",27396,남산태평양약국,2.02005E+13,I,23:19.0,,284073.3552,385400.8415,동물약국,,0,
4070,동물약국,02_03_02_P,5020000,5.02E+17,20200513,,1,영업/정상,0,정상,,,,,,,,경상북도 포항시 남구 대잠동 469-1번지 프라임P코아,"경상북도 포항시 남구 포스코대로 140, 프라임P코아 (대잠동)",37679,행복한약국,2.02005E+13,I,23:19.0,,410977.4771,283102.8009,동물약국,,0,
4071,동물약국,02_03_02_P,4520000,4.52E+17,20200514,,1,영업/정상,0,정상,,,,,041-534-1226,,,충청남도 아산시 온천동 89-1번지,충청남도 아산시 시장길 32 (온천동),31513,도담동물약국,2.02005E+13,I,23:20.0,,200379.0662,364913.7964,동물약국,,0,
4072,동물약국,02_03_02_P,4190000,4.19E+17,20200603,,1,영업/정상,0,정상,,,,,033-742-5500,121.13,,강원도 원주시 단계동 100-23,강원도 원주시 원문로 106 (단계동),26408,무지개약국,2.02106E+13,U,40:00.0,,282813.135,428751.3882,동물약국,,0,
4073,동물약국,02_03_02_P,3180000,3.18E+17,20200407,,1,영업/정상,0,정상,,,,,02-568-7807,,,서울특별시 영등포구 영등포동8가 35-1번지 리마크빌 영등포,"서울특별시 영등포구 영중로 119, 리마크빌 영등포 2층 204-2호 (영등포동8가)",7228,365열린약국,2.02004E+13,I,23:32.0,,191536.0371,447172.0534,동물약국,,0,0
4074,동물약국,02_03_02_P,3180000,3.18E+17,20200407,,1,영업/정상,0,정상,,,,,,,,서울특별시 영등포구 대림동 962-4번지,"서울특별시 영등포구 시흥대로 659-1, 1층 (대림동)",7442,우리집약국,2.02004E+13,I,23:32.0,,191757.372,443206.1234,동물약국,,0,0
4075,동물약국,02_03_02_P,3780000,3.78E+17,20200407,,1,영업/정상,0,정상,,,,,,,,경기도 성남시 분당구 구미동 23-1번지 분당프라자,"경기도 성남시 분당구 돌마로 68, 분당프라자 308호 (구미동)",13627,알파약국,2.02004E+13,I,23:32.0,,209634.8381,427516.5009,동물약국,,0,
4076,동물약국,02_03_02_P,3180000,3.18E+17,20200513,,1,영업/정상,0,정상,,,,,02-2636-8914,,,서울특별시 영등포구 문래동3가 82-29번지 우리벤처타운2,"서울특별시 영등포구 선유로 70, 우리벤처타운2 2층 206-2호 (문래동3가)",7294,다인약국,2.02005E+13,I,23:19.0,,190217.7051,446449.9176,동물약국,,0,0
4077,동물약국,02_03_02_P,3090000,3.09E+17,20200407,,1,영업/정상,0,정상,,,,,,,,서울특별시 도봉구 방학동 670-2번지,"서울특별시 도봉구 방학로 169, 1층 (방학동)",1384,튼튼약국,2.02004E+13,I,23:32.0,,202878.7784,462193.4989,동물약국,,0,
4078,동물약국,02_03_02_P,3270000,3.27E+17,20200408,,1,영업/정상,0,정상,,,,,051-631-4298,,,부산광역시 동구 좌천동 429-10,부산광역시 동구 정공단로 35 (좌천동),48724,정성약국,2.02104E+13,U,40:00.0,,387191.3108,183793.4477,동물약국,,0,
4079,동물약국,02_03_02_P,5380000,5.38E+17,20200514,,1,영업/정상,0,정상,,,,,055-382-7649,,,경상남도 양산시 물금읍 가촌리 1275-3번지,"경상남도 양산시 물금읍 새실로 38, 애플타운 103호",50655,행복한약국,2.02005E+13,I,23:20.0,,381308.9237,203366.461,동물약국,,0,
4080,동물약국,02_03_02_P,3310000,3.31E+17,20200407,,1,영업/정상,0,정상,,,,,516322876,,,부산광역시 남구 대연동 1786-17번지,부산광역시 남구 진남로127번길 8 (대연동),48448,유진약국,2.02004E+13,I,23:32.0,,389577.5579,184139.6327,동물약국,,0,
4081,동물약국,02_03_02_P,5080000,5.08E+17,20200407,,1,영업/정상,0,정상,,,,,,0,,경상북도 구미시 황상동 633-16번지,경상북도 구미시 인동중앙로 15 (황상동),39430,함께하는약국,2.02004E+13,I,23:32.0,,327851.3049,290545.6343,동물약국,,0,
4082,동물약국,02_03_02_P,3240000,3.24E+17,20200413,,1,영업/정상,0,정상,,,,,,,,서울특별시 강동구 명일동 48-7번지 서희스타힐스 103호,"서울특별시 강동구 동남로 881, 서희스타힐스 103호 (명일동)",5269,경희수약국,2.02004E+13,I,23:21.0,,213692.7573,450011.5256,동물약국,,0,
4083,동물약국,02_03_02_P,5540000,5.54E+17,20200413,,1,영업/정상,0,정상,,,,,,0,,경기도 광주시 오포읍 신현리 367-1번지,"경기도 광주시 오포읍 신현로 121, SH빌딩 A동 104호",12771,우리동네이화약국,2.02004E+13,I,23:21.0,,214099.5636,428557.2951,동물약국,,0,
4084,동물약국,02_03_02_P,5540000,5.54E+17,20200513,,1,영업/정상,0,정상,,,,,,0,,경기도 광주시 오포읍 신현리 697-4번지,"경기도 광주시 오포읍 신현로 72, 유환빌딩 101호",12771,봄약국,2.02005E+13,I,23:19.0,,213631.4171,428714.3853,동물약국,,0,
4085,동물약국,02_03_02_P,3940000,3.94E+17,20200514,,1,영업/정상,0,정상,,,,,02-963-3323,,,경기도 고양시 덕양구 신원동 636번지,"경기도 고양시 덕양구 권율대로 896-15, 1층 102, 103호 (신원동)",10571,삼송메디칼약국,2.02005E+13,I,23:20.0,,190366.1637,462250.8282,동물약국,,0,
4086,동물약국,02_03_02_P,3240000,3.24E+17,20200408,,1,영업/정상,0,정상,,,,,02-474-2696,,,서울특별시 강동구 길동 389-7번지 희헌타워 102호호,"서울특별시 강동구 양재대로 1473, 희헌타워 1층 102호 (길동)",5353,강동 솔약국,2.02004E+13,I,23:21.0,,212268.142,448373.2869,동물약국,,0,
4087,동물약국,02_03_02_P,3220000,3.22E+17,20200413,,1,영업/정상,0,정상,,,,,02-550-8745,,,서울특별시 강남구 삼성동 163-3번지 대웅제약빌딩,"서울특별시 강남구 봉은사로114길 12, 대웅제약빌딩 지하1층 (삼성동)",6170,베어약국,2.02004E+13,I,23:21.0,,205719.2328,445808.5585,동물약국,,0,
4088,동물약국,02_03_02_P,5020000,5.02E+17,20200407,,1,영업/정상,0,정상,,,,,,,,경상북도 포항시 남구 대도동 94-6번지,경상북도 포항시 남구 포스코대로 353 (대도동),37816,정문약국,2.02004E+13,I,23:32.0,,412874.8375,282250.578,동물약국,,0,
4089,동물약국,02_03_02_P,4450000,4.45E+17,20200410,,1,영업/정상,0,정상,,,,,043-533-3798,,,충청북도 진천군 진천읍 읍내리 137-1번지 104호,"충청북도 진천군 진천읍 중앙동로 87, 하나빌딩 1층 104호",27833,하나약국,2.02004E+13,I,23:22.0,,239571.7441,373009.2311,동물약국,,0,
4090,동물약국,02_03_02_P,3940000,3.94E+17,20200413,,1,영업/정상,0,정상,,,,,,,,경기도 고양시 덕양구 화정동 984-3번지 세일빌딩,"경기도 고양시 덕양구 화신로 278, 세일빌딩 105호 (화정동)",10500,종로약국,2.02004E+13,I,23:21.0,,184974.5337,458769.4232,동물약국,,0,
4091,동물약국,02_03_02_P,4050000,5.62E+17,20200529,,1,영업/정상,0,정상,,,,,031-322-0996,,,경기도 용인시 처인구 포곡읍 둔전리 340번지 제일빌딩 108-9호,"경기도 용인시 처인구 포곡읍 포곡로 220, 제일빌딩 108,109호",17027,용인365동물약국,2.02005E+13,I,23:29.0,,220122.4581,419320.6829,동물약국,,0,
4092,동물약국,02_03_02_P,4490000,5.66E+17,20200513,,1,영업/정상,0,정상,,,,,041-569-3007,24195.69,,충청남도 천안시 서북구 불당동 1536-2번지 112호,"충청남도 천안시 서북구 불당21로 67-18, 112호 (불당동)",31156,약손약국,2.02005E+13,I,23:19.0,,209613.1888,368077.2137,동물약국,,0,0
4093,동물약국,02_03_02_P,3990000,3.99E+17,20200410,,1,영업/정상,0,정상,,,,,031-556-7000,,,경기도 남양주시 다산동 6216-4번지,"경기도 남양주시 다산지금로 139, 영신프라자 107호 (다산동)",12284,다산지금약국,2.02004E+13,I,23:22.0,,,,동물약국,,0,
4094,동물약국,02_03_02_P,3700000,3.7E+17,20200529,,1,영업/정상,0,정상,,,,,052-249-6966,,,울산광역시 남구 무거동 466-2번지 하늘빌딩,"울산광역시 남구 대학로 128, 하늘빌딩 (무거동)",44611,메디팜행복약국,2.02005E+13,I,23:29.0,,405019.8327,229711.6061,동물약국,,0,
4095,동물약국,02_03_02_P,5070000,5.07E+17,20200407,,1,영업/정상,0,정상,,,,,054-859-7908,0,,경상북도 안동시 운흥동 247-28번지 홈플러스,"경상북도 안동시 경동로 656, 홈플러스 1층 (운흥동)",36706,새봄약국,2.02004E+13,I,23:32.0,,354764.105,341554.033,동물약국,,0,
4096,동물약국,02_03_02_P,3200000,3.2E+17,20200408,,1,영업/정상,0,정상,,,,,02-887-8587,,,서울특별시 관악구 봉천동 1637-28번지,"서울특별시 관악구 인헌길 18, 1층 (봉천동)",8793,그랜드약국,2.02004E+13,I,23:21.0,,196985.5169,441400.3836,동물약국,,0,
4097,동물약국,02_03_02_P,3660000,3.66E+17,20200529,,1,영업/정상,0,정상,,,,,,,,대전광역시 서구 탄방동 87-19번지 102호,"대전광역시 서구 계룡로615번길 51, 1층 102호 (탄방동)",35264,엄마곰약국,2.02005E+13,I,23:29.0,,235216.6426,315741.7263,동물약국,,0,
4098,동물약국,02_03_02_P,3390000,3.39E+17,20200603,,1,영업/정상,0,정상,,,,,513113413,,,부산광역시 사상구 괘법동 821-4번지 102호,"부산광역시 사상구 사상로 246, 102호 (괘법동)",46964,부산사상동물약국,2.02006E+13,I,23:19.0,,380563.7918,187085.8651,동물약국,,0,
4099,동물약국,02_03_02_P,3410000,3.41E+17,20200408,,1,영업/정상,0,정상,,,,,257-8817,,,대구광역시 중구 봉산동 195-12번지,"대구광역시 중구 이천로 234-1, 1층 (봉산동)",41949,튼튼약국,2.02004E+13,I,23:21.0,,344389.9884,263607.8117,동물약국,,0,
4100,동물약국,02_03_02_P,3120000,3.12E+17,20200408,,1,영업/정상,0,정상,,,,,02-323-0111,,,서울특별시 서대문구 창천동 52-3번지,서울특별시 서대문구 연세로11길 4 (창천동),3788,대학약국,2.02004E+13,I,23:21.0,,194335.9033,450756.5017,동물약국,,0,
4101,동물약국,02_03_02_P,3100000,3.1E+17,20200408,,1,영업/정상,0,정상,,,,,,,,서울특별시 노원구 월계동 18번지 그랑빌아파트,"서울특별시 노원구 마들로 31, 1층 110호 (월계동, 그랑빌아파트)",1913,봄날약국,2.02004E+13,I,23:21.0,,205984.1521,457275.7993,동물약국,,0,
4102,동물약국,02_03_02_P,3470000,3.47E+17,20200408,,1,영업/정상,0,정상,,,,,053-644-8060,0,,대구광역시 달서구 대천동 472-2번지,"대구광역시 달서구 월배로11길 32, 102호 (대천동)",42760,달서동물약국,2.02004E+13,I,23:21.0,,337272.9286,258392.1789,동물약국,,0,
4103,동물약국,02_03_02_P,3150000,3.15E+17,20200604,,1,영업/정상,0,정상,,,,,,,,서울특별시 강서구 화곡동 775-8번지,"서울특별시 강서구 등촌로5길 2, 1층 104,105호 (화곡동)",7741,기쁨약국,2.02006E+13,I,23:18.0,,187855.2548,447925.1714,동물약국,,0,
4104,동물약국,02_03_02_P,3710000,3.71E+17,20200611,,1,영업/정상,0,정상,,,,,,,,울산광역시 동구 방어동 1141-9번지,울산광역시 동구 문재6길 4 (방어동),44098,순정약국,2.02006E+13,I,23:18.0,,419279.8381,223047.4063,동물약국,,0,
4105,동물약국,02_03_02_P,3620000,3.62E+17,20200416,,1,영업/정상,0,정상,,,,,062-573-0059,0,,광주광역시 북구 용두동 305-3번지,"광주광역시 북구 임방울대로 1059, 102호 (용두동)",61019,나약국,2.02004E+13,I,23:21.0,,188376.1584,190322.628,동물약국,,0,
4106,동물약국,02_03_02_P,3860000,3.86E+17,20200605,,1,영업/정상,0,정상,,,,,,,,경기도 부천시 중동 1129번지 이스트타워 원,"경기도 부천시 조마루로285번길 34, 이스트타워 원 108호 (중동)",14580,중동동서약국,2.02006E+13,I,23:18.0,,180077.5888,444114.1496,동물약국,,0,
4107,동물약국,02_03_02_P,3990000,3.99E+17,20200526,,1,영업/정상,0,정상,,,,,031-527-2261,,,경기도 남양주시 진접읍 장현리 329-2번지,경기도 남양주시 진접읍 금강로 1445,12008,소리약국,2.02005E+13,I,23:19.0,,216569.2367,468735.8151,동물약국,,0,
4108,동물약국,02_03_02_P,4230000,4.23E+17,20200605,,1,영업/정상,0,정상,,,,,,,,강원도 속초시 중앙동 481-64번지,강원도 속초시 중앙로108번길 92 (중앙동),24837,예스약국,2.02006E+13,I,23:18.0,,339261.689,523376.2314,동물약국,,0,
4109,동물약국,02_03_02_P,3230000,3.23E+17,20200605,,1,영업/정상,0,정상,,,,,,0,,서울특별시 송파구 가락동 479번지 헬리오시티,"서울특별시 송파구 송파대로 345, 1A동 3011호 (가락동, 헬리오시티)",5698,트리풀약국,2.02006E+13,I,23:18.0,,209394.2313,443951.2369,동물약국,,0,
4110,동물약국,02_03_02_P,3120000,3.12E+17,20200604,,1,영업/정상,0,정상,,,,,02-379-2922,,,서울특별시 서대문구 홍제동 330-61번지 경인주유소,"서울특별시 서대문구 통일로 455, 경인주유소 1층 (홍제동)",3636,은행약국,2.02006E+13,I,23:18.0,,194941.6592,454077.9405,동물약국,,0,
